customerId,name,orderId,quantity,amount,cancelledTimestamp
165901,Miranda Emard,1145601,8,8.020000457763672,2024-04-23 20:35:24.077572
165902,Andrew Kuvalis,1145602,3,85.0199966430664,2024-04-23 20:35:24.077572
165903,Terence Haley,1145603,9,89.62000274658203,2024-04-23 20:35:24.077572
165904,Laree Kautzer,1145604,8,38.40999984741211,2024-04-23 20:35:24.077572
165905,Dorothy Smith,1145605,1,1.4900000095367432,2024-04-23 20:35:24.077572
165906,Anjelica Zulauf,1145606,5,98.2699966430664,2024-04-23 20:35:24.077572
165907,Fabian Block,1145607,2,0.9200000166893005,2024-04-23 20:35:24.077572
165908,Myra Hayes,1145608,9,17.780000686645508,2024-04-23 20:35:24.077572
165909,Katia McLaughlin,1145609,5,47.040000915527344,2024-04-23 20:35:24.077572
165910,Rita Jakubowski,1145610,5,66.63999938964844,2024-04-23 20:35:24.077572
165911,Arden Fadel,1145611,6,15.640000343322754,2024-04-23 20:35:24.077572
165912,Elton DuBuque,1145612,4,79.08999633789062,2024-04-23 20:35:24.077572
165913,Margarett Rogahn,1145613,1,32.34000015258789,2024-04-23 20:35:24.077572
165914,Lavern Grimes,1145614,4,15.199999809265137,2024-04-23 20:35:24.077572
165915,Javier Mertz,1145615,7,88.87000274658203,2024-04-23 20:35:24.077572
165916,Gerardo Beatty,1145616,7,98.88999938964844,2024-04-23 20:35:24.077572
165917,Sal Lesch,1145617,1,32.06999969482422,2024-04-23 20:35:24.077572
165918,Armando Pollich,1145618,5,40.060001373291016,2024-04-23 20:35:24.077572
165919,Logan Lind,1145619,8,4.460000038146973,2024-04-23 20:35:24.077572
165920,Amos Little,1145620,3,29.940000534057617,2024-04-23 20:35:24.077572
165921,Elia Greenholt,1145621,7,9.470000267028809,2024-04-23 20:35:24.077572
165922,Rhiannon O'Keefe,1145622,1,54.75,2024-04-23 20:35:24.077572
165923,Dudley Farrell,1145623,3,49.2400016784668,2024-04-23 20:35:24.077572
165924,Johnie Effertz,1145624,5,57.220001220703125,2024-04-23 20:35:24.077572
165925,Samual Johnson,1145625,7,27.809999465942383,2024-04-23 20:35:24.077572
165926,Gretta Dickinson,1145626,1,76.93000030517578,2024-04-23 20:35:24.077572
165927,Brendon Schmidt,1145627,9,38.689998626708984,2024-04-23 20:35:24.077572
165928,Olen Macejkovic,1145628,1,68.44999694824219,2024-04-23 20:35:24.077572
165929,Deedee O'Connell,1145629,4,9.479999542236328,2024-04-23 20:35:24.077572
165930,Oscar Hackett,1145630,8,30.079999923706055,2024-04-23 20:35:24.077572
165931,Regan Anderson,1145631,1,13.920000076293945,2024-04-23 20:35:24.077572
165934,Trent Green,1145634,8,93.02999877929688,2024-04-23 20:35:24.077572
165935,Rueben Gleichner,1145635,6,58.540000915527344,2024-04-23 20:35:24.077572
165936,Lakisha Skiles,1145636,8,78.37000274658203,2024-04-23 20:35:24.077572
165937,Carlton Feeney,1145637,8,6.539999961853027,2024-04-23 20:35:24.077572
165938,Shaunta Howell,1145638,5,39.06999969482422,2024-04-23 20:35:24.077572
165939,Latashia Rempel,1145639,3,90.80000305175781,2024-04-23 20:35:24.077572
165940,Fredda West,1145640,6,39.90999984741211,2024-04-23 20:35:24.077572
165941,Laurinda Collier,1145641,5,31.920000076293945,2024-04-23 20:35:24.077572
165942,Delbert Gulgowski,1145642,1,48.36000061035156,2024-04-23 20:35:24.077572
165943,Kiley Murazik,1145643,7,2.680000066757202,2024-04-23 20:35:24.077572
165944,Boyce Rowe,1145644,2,38.0099983215332,2024-04-23 20:35:24.077572
165945,Dyan Hickle,1145645,8,84.22000122070312,2024-04-23 20:35:24.077572
165946,Julian Morissette,1145646,9,15.930000305175781,2024-04-23 20:35:24.077572
165947,Forrest Labadie,1145647,1,17.5,2024-04-23 20:35:24.077572
165948,Jolanda Waelchi,1145648,2,15.6899995803833,2024-04-23 20:35:24.077572
165949,Carlos Heller,1145649,7,12.899999618530273,2024-04-23 20:35:24.077572
165950,Tracy Keeling,1145650,6,93.38999938964844,2024-04-23 20:35:24.077572
165951,Tod Emmerich,1145651,5,15.579999923706055,2024-04-23 20:35:24.077572
165952,Gale Hammes,1145652,1,77.30999755859375,2024-04-23 20:35:24.077572
165953,Sebastian Jast,1145653,5,58.13999938964844,2024-04-23 20:35:24.077572
165954,Audrey Osinski,1145654,1,42.150001525878906,2024-04-23 20:35:24.077572
165955,Dominick VonRueden,1145655,8,24.239999771118164,2024-04-23 20:35:24.077572
165956,Kaleigh Hodkiewicz,1145656,6,59.02000045776367,2024-04-23 20:35:24.077572
165957,Trinidad Carter,1145657,1,49.63999938964844,2024-04-23 20:35:24.077572
165958,Chastity Harris,1145658,7,10.319999694824219,2024-04-23 20:35:24.077572
165959,Arnold Collier,1145659,6,44.599998474121094,2024-04-23 20:35:24.077572
165960,Ervin Wilkinson,1145660,3,78.56999969482422,2024-04-23 20:35:24.077572
165961,Sophie Weissnat,1145661,1,44.02000045776367,2024-04-23 20:35:24.077572
165962,Izola Wintheiser,1145662,6,37.54999923706055,2024-04-23 20:35:24.077572
165963,Fredrick Littel,1145663,2,24.260000228881836,2024-04-23 20:35:24.077572
165964,Jayme Beatty,1145664,5,26.399999618530273,2024-04-23 20:35:24.077572
165966,Peter Johnson,1145666,9,14.119999885559082,2024-04-23 20:35:24.077572
165967,Corey Mayer,1145667,4,79.70999908447266,2024-04-23 20:35:24.077572
165968,Murray Stehr,1145668,9,31.959999084472656,2024-04-23 20:35:24.077572
165970,Carl Boyer,1145670,3,18.809999465942383,2024-04-23 20:35:24.077572
165971,Marisela Harber,1145671,2,5.630000114440918,2024-04-23 20:35:24.077572
165972,Lavern Fadel,1145672,1,99.37000274658203,2024-04-23 20:35:24.077572
165973,Jonelle Williamson,1145673,8,26.860000610351562,2024-04-23 20:35:24.077572
165974,Amado Bauch,1145674,1,64.29000091552734,2024-04-23 20:35:24.077572
165975,Chau Hoppe,1145675,4,99.5999984741211,2024-04-23 20:35:24.077572
165976,Nanette Rempel,1145676,5,15.109999656677246,2024-04-23 20:35:24.077572
165977,Elton Goyette,1145677,6,49.06999969482422,2024-04-23 20:35:24.077572
165978,Denver Gutkowski,1145678,8,77.05999755859375,2024-04-23 20:35:24.077572
165979,Amos Donnelly,1145679,1,71.66000366210938,2024-04-23 20:35:24.077572
165980,Liberty Haag,1145680,1,73.9800033569336,2024-04-23 20:35:24.077572
165981,Fawn Breitenberg,1145681,9,84.79000091552734,2024-04-23 20:35:24.077572
165983,Karma Raynor,1145683,5,2.630000114440918,2024-04-23 20:35:24.077572
165984,Shannon Daugherty,1145684,8,84.51000213623047,2024-04-23 20:35:24.077572
165986,Bridget Gibson,1145686,5,99.0,2024-04-23 20:35:24.077572
165987,Jason Harber,1145687,1,91.80000305175781,2024-04-23 20:35:24.077572
165987,Jason Harber,1148565,2,459.8900146484375,2024-04-27 11:17:42.348465
165988,Lea Witting,1145688,4,58.56999969482422,2024-04-23 20:35:24.077572
165989,Rich Dibbert,1145689,3,22.780000686645508,2024-04-23 20:35:24.077572
165990,Yevette Johnson,1145690,4,99.16999816894531,2024-04-23 20:35:24.077572
165991,Hilton Buckridge,1145691,3,38.91999816894531,2024-04-23 20:35:24.077572
165992,Joesph Halvorson,1145692,3,95.36000061035156,2024-04-23 20:35:24.077572
165993,Garry Bartoletti,1145693,1,65.83000183105469,2024-04-23 20:35:24.077572
165995,Mariah Wisoky,1145695,1,4.599999904632568,2024-04-23 20:35:24.077572
165996,Ty Wiza,1145696,2,61.70000076293945,2024-04-23 20:35:24.077572
165998,Octavio Hermann,1145698,4,89.0199966430664,2024-04-23 20:35:24.077572
165999,Rubin Hand,1145699,6,67.69999694824219,2024-04-23 20:35:24.077572
166000,Johnie Runolfsdottir,1145700,1,46.61000061035156,2024-04-23 20:35:24.077572
166001,Byron Hagenes,1145701,3,15.630000114440918,2024-04-23 20:35:24.077572
166002,Newton Konopelski,1145702,3,2.369999885559082,2024-04-23 20:35:24.077572
166003,Alphonse Waters,1145703,7,62.2400016784668,2024-04-23 20:35:24.077572
166004,Marcos Konopelski,1145704,5,45.540000915527344,2024-04-23 20:35:24.077572
166005,Windy Hegmann,1145705,5,60.040000915527344,2024-04-23 20:35:24.077572
166006,Siu Prosacco,1145706,7,20.100000381469727,2024-04-23 20:35:24.077572
166007,Kory Considine,1145707,7,61.13999938964844,2024-04-23 20:35:24.077572
166008,Eric Russel,1145708,2,31.209999084472656,2024-04-23 20:35:24.077572
166009,Jacob Hintz,1145709,7,87.41999816894531,2024-04-23 20:35:24.077572
166010,Napoleon Dibbert,1145710,6,69.05000305175781,2024-04-23 20:35:24.077572
166011,Milford Kub,1145711,6,53.25,2024-04-23 20:35:24.077572
166012,Cedric Schaefer,1145712,5,86.8499984741211,2024-04-23 20:35:24.077572
166013,Carson Runte,1145713,2,34.16999816894531,2024-04-23 20:35:24.077572
166014,Lenita Sporer,1145714,2,54.34000015258789,2024-04-23 20:35:24.077572
166015,Doug Borer,1145715,2,77.68000030517578,2024-04-23 20:35:24.077572
166016,Candelaria Hermann,1145716,1,25.6299991607666,2024-04-23 20:35:24.077572
166017,Denise Ortiz,1145717,8,6.789999961853027,2024-04-23 20:35:24.077572
166018,Dori Hahn,1145718,5,6.309999942779541,2024-04-23 20:35:24.077572
166020,Cedrick Brekke,1145720,7,70.30999755859375,2024-04-23 20:35:24.077572
166021,Zackary Jast,1145721,8,69.68000030517578,2024-04-23 20:35:24.077572
166022,Reid Bednar,1145722,4,34.38999938964844,2024-04-23 20:35:24.077572
166023,Florentino Gutkowski,1145723,9,12.40999984741211,2024-04-23 20:35:24.077572
166025,Johnnie Tremblay,1145725,8,80.37000274658203,2024-04-23 20:35:24.077572
166026,Valentin Gottlieb,1145726,5,22.84000015258789,2024-04-23 20:35:24.077572
166027,Courtney Volkman,1145727,2,95.29000091552734,2024-04-23 20:35:24.077572
166028,Kareem Schumm,1145728,6,35.810001373291016,2024-04-23 20:35:24.077572
166029,Leonard Leffler,1145729,9,39.16999816894531,2024-04-23 20:35:24.077572
166030,Rosann Rowe,1145730,3,68.69999694824219,2024-04-23 20:35:24.077572
166031,Maryanna Deckow,1145731,4,7.329999923706055,2024-04-23 20:35:24.077572
166032,Elbert O'Reilly,1145732,5,5.889999866485596,2024-04-23 20:35:24.077572
166033,Margarita Schumm,1145733,4,99.7300033569336,2024-04-23 20:35:24.077572
166034,Ted Huels,1145734,7,7.03000020980835,2024-04-23 20:35:24.077572
166035,Megan Nikolaus,1145735,1,40.790000915527344,2024-04-23 20:35:24.077572
166036,Coreen Deckow,1145736,7,86.95999908447266,2024-04-23 20:35:24.077572
166037,Octavio Barrows,1145737,8,49.220001220703125,2024-04-23 20:35:24.077572
166038,Darrell Roberts,1145738,2,64.18000030517578,2024-04-23 20:35:24.077572
166039,Frankie Frami,1145739,2,6.75,2024-04-23 20:35:24.077572
166040,Anthony MacGyver,1145740,3,19.479999542236328,2024-04-23 20:35:24.077572
166041,Leanora Yundt,1145741,6,51.7400016784668,2024-04-23 20:35:24.077572
166042,Audry Carter,1145742,2,1.399999976158142,2024-04-23 20:35:24.077572
166043,Marlin Murazik,1145743,3,0.7200000286102295,2024-04-23 20:35:24.077572
166045,Jewell Borer,1145745,4,6.28000020980835,2024-04-23 20:35:24.077572
166046,Daniel Koepp,1145746,1,15.420000076293945,2024-04-23 20:35:24.077572
166047,Lyn Wunsch,1145747,2,70.6500015258789,2024-04-23 20:35:24.077572
166048,Magaly O'Connell,1145748,7,63.459999084472656,2024-04-23 20:35:24.077572
166049,Buford Little,1145749,1,33.61000061035156,2024-04-23 20:35:24.077572
166050,Carmen Mayer,1145750,7,48.38999938964844,2024-04-23 20:35:24.077572
166051,Nadine Schimmel,1145751,7,76.0999984741211,2024-04-23 20:35:24.077572
166052,Pamula Lowe,1145752,6,13.180000305175781,2024-04-23 20:35:24.077572
166053,Eldon Turner,1145753,7,23.760000228881836,2024-04-23 20:35:24.077572
166054,Nidia Kreiger,1145754,5,33.22999954223633,2024-04-23 20:35:24.077572
166055,Brant McDermott,1145755,9,45.34000015258789,2024-04-23 20:35:24.077572
166056,Bok Senger,1145756,1,22.110000610351562,2024-04-23 20:35:24.077572
166057,Pierre Murazik,1145757,2,92.0,2024-04-23 20:35:24.077572
166058,Joselyn Schoen,1145758,4,75.94999694824219,2024-04-23 20:35:24.077572
166059,Kermit Collins,1145759,3,79.87000274658203,2024-04-23 20:35:24.077572
166060,Elvie Ortiz,1145760,6,54.84000015258789,2024-04-23 20:35:24.077572
166061,Ross Gleason,1145761,8,76.9000015258789,2024-04-23 20:35:24.077572
166062,Lorenzo Oberbrunner,1145762,6,94.69999694824219,2024-04-23 20:35:24.077572
166063,Alvaro Skiles,1145763,4,67.94000244140625,2024-04-23 20:35:24.077572
166064,Tiffani Murphy,1145764,1,81.2300033569336,2024-04-23 20:35:24.077572
166066,Alisia Adams,1145766,8,85.83999633789062,2024-04-23 20:35:24.077572
166067,Cedric Padberg,1145767,1,5.610000133514404,2024-04-23 20:35:24.077572
166068,Rene Gutmann,1145768,9,13.960000038146973,2024-04-23 20:35:24.077572
166070,Marx Willms,1145770,4,81.19999694824219,2024-04-23 20:35:24.077572
166072,Gregg Cronin,1145772,3,46.9900016784668,2024-04-23 20:35:24.077572
166074,Sara Schimmel,1145774,2,94.31999969482422,2024-04-23 20:35:24.077572
166075,Florencio Conroy,1145775,2,24.899999618530273,2024-04-23 20:35:24.077572
166076,Margarito Yost,1145776,4,74.7699966430664,2024-04-23 20:35:24.077572
166077,Wilber Johnson,1145777,2,38.709999084472656,2024-04-23 20:35:24.077572
166078,Fermin Wyman,1145778,2,40.38999938964844,2024-04-23 20:35:24.077572
166079,Magaret Nicolas,1145779,9,70.0999984741211,2024-04-23 20:35:24.077572
166080,Lanita Towne,1145780,1,43.880001068115234,2024-04-23 20:35:24.077572
166081,Mackenzie Stokes,1145781,2,17.200000762939453,2024-04-23 20:35:24.077572
166082,Estella Daniel,1145782,6,59.09000015258789,2024-04-23 20:35:24.077572
166083,Ronny Murray,1145783,9,79.95999908447266,2024-04-23 20:35:24.077572
166084,Leigh Altenwerth,1145784,4,88.55999755859375,2024-04-23 20:35:24.077572
166085,Kayla Larkin,1145785,4,2.369999885559082,2024-04-23 20:35:24.077572
166086,Warren Abbott,1145786,1,27.06999969482422,2024-04-23 20:35:24.077572
166087,Johna Gleason,1145787,5,87.94000244140625,2024-04-23 20:35:24.077572
166088,Wilfredo Murphy,1145788,3,39.459999084472656,2024-04-23 20:35:24.077572
166089,Brandon Reilly,1145789,7,88.58999633789062,2024-04-23 20:35:24.077572
166090,Maritza Schinner,1145790,7,93.81999969482422,2024-04-23 20:35:24.077572
166091,Joel Boyer,1145791,5,99.26000213623047,2024-04-23 20:35:24.077572
166092,Gregg Osinski,1145792,4,33.77000045776367,2024-04-23 20:35:24.077572
166094,Anneliese Block,1145794,7,50.810001373291016,2024-04-23 20:35:24.077572
166096,Noah Dicki,1145796,1,32.959999084472656,2024-04-23 20:35:24.077572
166097,Lindsey Collier,1145797,9,85.05999755859375,2024-04-23 20:35:24.077572
166098,Orlando Trantow,1145798,4,58.66999816894531,2024-04-23 20:35:24.077572
166099,Helena Daugherty,1145799,1,27.010000228881836,2024-04-23 20:35:24.077572
166100,Micah Abbott,1145800,1,37.33000183105469,2024-04-23 20:35:24.077572
166101,Darwin Kertzmann,1145801,2,33.630001068115234,2024-04-23 20:35:24.077572
166102,Lorenza Kovacek,1145802,3,67.5999984741211,2024-04-23 20:35:24.077572
166103,Pok Kautzer,1145803,4,38.720001220703125,2024-04-23 20:35:24.077572
166104,Isaiah Hills,1145804,7,51.369998931884766,2024-04-23 20:35:24.077572
166105,Bob Grant,1145805,4,15.119999885559082,2024-04-23 20:35:24.077572
166106,Tristan Medhurst,1145806,1,73.6500015258789,2024-04-23 20:35:24.077572
166107,Madalene Homenick,1145807,5,36.439998626708984,2024-04-23 20:35:24.077572
166108,Dannie Kuvalis,1145808,7,23.450000762939453,2024-04-23 20:35:24.077572
166109,Elvin Monahan,1145809,1,84.58999633789062,2024-04-23 20:35:24.077572
166110,Verena Fay,1145810,7,70.94000244140625,2024-04-23 20:35:24.077572
166111,Julius McKenzie,1145811,6,43.75,2024-04-23 20:35:24.077572
166112,Jayne Orn,1145812,8,3.450000047683716,2024-04-23 20:35:24.077572
166113,Cathi Stroman,1145813,9,1.7999999523162842,2024-04-23 20:35:24.077572
166114,Alton Brakus,1145814,4,4.329999923706055,2024-04-23 20:35:24.077572
166115,Leatha McClure,1145815,7,61.650001525878906,2024-04-23 20:35:24.077572
166116,Lucius Jacobs,1145816,6,72.86000061035156,2024-04-23 20:35:24.077572
166117,Alexa Green,1145817,9,65.12000274658203,2024-04-23 20:35:24.077572
166120,Arcelia Funk,1145820,4,70.75,2024-04-23 20:35:24.077572
166121,Theodora Schiller,1145821,4,97.36000061035156,2024-04-23 20:35:24.077572
166122,Katie Krajcik,1145822,2,34.5099983215332,2024-04-23 20:35:24.077572
166123,Frederica Donnelly,1145823,9,4.320000171661377,2024-04-23 20:35:24.077572
166124,Buddy Crist,1145824,8,93.87999725341797,2024-04-23 20:35:24.077572
166125,Herb Swaniawski,1145825,3,38.459999084472656,2024-04-23 20:35:24.077572
166127,Erin Towne,1145827,5,68.25,2024-04-23 20:35:24.077572
166131,Jamison Jakubowski,1145831,2,65.08999633789062,2024-04-23 20:35:24.077572
166133,Felipe Bauch,1145833,3,44.790000915527344,2024-04-23 20:35:24.077572
166134,Tim Ankunding,1145834,2,62.25,2024-04-23 20:35:24.077572
166135,Harlan Rutherford,1145835,4,98.23999786376953,2024-04-23 20:35:24.077572
166136,Roxanna Ratke,1145836,7,96.56999969482422,2024-04-23 20:35:24.077572
166138,Aurelio Hessel,1145838,6,46.29999923706055,2024-04-23 20:35:24.077572
166139,Marjorie Bruen,1145839,2,52.470001220703125,2024-04-23 20:35:24.077572
166140,Ty Cummerata,1145840,2,0.949999988079071,2024-04-23 20:35:24.077572
166141,Milan Pollich,1145841,7,72.8499984741211,2024-04-23 20:35:24.077572
166142,Maynard Yost,1145842,9,16.889999389648438,2024-04-23 20:35:24.077572
166143,Carmelo Murphy,1145843,7,75.5199966430664,2024-04-23 20:35:24.077572
166144,Joellen Gaylord,1145844,1,98.77999877929688,2024-04-23 20:35:24.077572
166145,Joshua Hessel,1145845,8,86.43000030517578,2024-04-23 20:35:24.077572
166147,Mohamed Macejkovic,1145847,9,49.81999969482422,2024-04-23 20:35:24.077572
166148,Marylee Tromp,1145848,8,64.54000091552734,2024-04-23 20:35:24.077572
166149,Suzanne Gorczany,1145849,8,85.38999938964844,2024-04-23 20:35:24.077572
166150,Leota Wiza,1145850,9,80.91000366210938,2024-04-23 20:35:24.077572
166151,Fay Haley,1145851,2,73.02999877929688,2024-04-23 20:35:24.077572
166152,Jonna Jacobson,1145852,2,70.36000061035156,2024-04-23 20:35:24.077572
166153,Lemuel Kulas,1145853,1,99.01000213623047,2024-04-23 20:35:24.077572
166154,Jesus Swift,1145854,1,19.68000030517578,2024-04-23 20:35:24.077572
166155,Jason Fadel,1145855,2,32.09000015258789,2024-04-23 20:35:24.077572
166156,Barton Rice,1145856,3,26.690000534057617,2024-04-23 20:35:24.077572
166157,Dorthey Shields,1145857,1,6.409999847412109,2024-04-23 20:35:24.077572
166158,Joellen Wiegand,1145858,9,78.70999908447266,2024-04-23 20:35:24.077572
166159,Jayson Conn,1145859,5,94.63999938964844,2024-04-23 20:35:24.077572
166160,Hosea Schamberger,1145860,2,1.4500000476837158,2024-04-23 20:35:24.077572
166161,Taunya Brown,1145861,5,67.5199966430664,2024-04-23 20:35:24.077572
166162,Frank Shanahan,1145862,4,22.979999542236328,2024-04-23 20:35:24.077572
166163,Monroe Kris,1145863,8,60.630001068115234,2024-04-23 20:35:24.077572
166164,Shayna Cole,1145864,9,80.86000061035156,2024-04-23 20:35:24.077572
166165,Jolynn Ritchie,1145865,1,79.37999725341797,2024-04-23 20:35:24.077572
166166,Zackary Osinski,1145866,7,63.93000030517578,2024-04-23 20:35:24.077572
166167,Hilario Thompson,1145867,2,37.5099983215332,2024-04-23 20:35:24.077572
166168,Jasmin Little,1145868,4,91.41999816894531,2024-04-23 20:35:24.077572
166169,Verline Koepp,1145869,6,44.79999923706055,2024-04-23 20:35:24.077572
166171,Frida Hane,1145871,4,22.229999542236328,2024-04-23 20:35:24.077572
166172,Cierra Gislason,1145872,1,19.389999389648438,2024-04-23 20:35:24.077572
166173,Chasity Torphy,1145873,5,74.06999969482422,2024-04-23 20:35:24.077572
166174,Johnie Wisoky,1145874,5,57.709999084472656,2024-04-23 20:35:24.077572
166175,Rocco Hegmann,1145875,7,28.979999542236328,2024-04-23 20:35:24.077572
166176,Dia Kemmer,1145876,3,40.130001068115234,2024-04-23 20:35:24.077572
166177,Kareem Bernhard,1145877,6,89.0199966430664,2024-04-23 20:35:24.077572
166178,Germaine Bernhard,1145878,2,48.77000045776367,2024-04-23 20:35:24.077572
166179,Rafael McDermott,1145879,2,98.94999694824219,2024-04-23 20:35:24.077572
166181,Angel Altenwerth,1145881,2,87.41999816894531,2024-04-23 20:35:24.077572
166182,Brigette Funk,1145882,7,3.440000057220459,2024-04-23 20:35:24.077572
166184,Joette O'Conner,1145884,4,46.41999816894531,2024-04-23 20:35:24.077572
166185,Sheena Muller,1145885,8,47.380001068115234,2024-04-23 20:35:24.077572
166186,Lourdes Schmitt,1145886,7,85.27999877929688,2024-04-23 20:35:24.077572
166187,Toney Ratke,1145887,6,63.7400016784668,2024-04-23 20:35:24.077572
166188,Tien Reynolds,1145888,4,44.130001068115234,2024-04-23 20:35:24.077572
166189,Jolynn Satterfield,1145889,5,65.27999877929688,2024-04-23 20:35:24.077572
166190,Antwan Mraz,1145890,1,78.80999755859375,2024-04-23 20:35:24.077572
166191,Alphonso Miller,1145891,1,22.100000381469727,2024-04-23 20:35:24.077572
166192,Ji Monahan,1145892,5,4.429999828338623,2024-04-23 20:35:24.077572
166193,Antonio Bahringer,1145893,8,3.0299999713897705,2024-04-23 20:35:24.077572
166194,Teodoro Cummings,1145894,8,49.75,2024-04-23 20:35:24.077572
166195,Tyron Bashirian,1145895,1,83.16999816894531,2024-04-23 20:35:24.077572
166196,Kenneth Howe,1145896,2,6.730000019073486,2024-04-23 20:35:24.077572
166197,Antony Bogisich,1145897,1,10.59000015258789,2024-04-23 20:35:24.077572
166198,Emmanuel Fadel,1145898,1,43.33000183105469,2024-04-23 20:35:24.077572
166199,Elvia Kiehn,1145899,3,44.43000030517578,2024-04-23 20:35:24.077572
166200,Riva Kuhlman,1145900,1,97.6500015258789,2024-04-23 20:35:24.077572
166201,Peggy Wilkinson,1145901,7,79.70999908447266,2024-04-23 20:35:24.077572
166202,Marvin Herzog,1145902,1,40.84000015258789,2024-04-23 20:35:24.077572
166203,Jean Wunsch,1145903,7,28.520000457763672,2024-04-23 20:35:24.077572
166204,Louisa Kozey,1145904,5,96.51000213623047,2024-04-23 20:35:24.077572
166205,Molly Simonis,1145905,4,94.22000122070312,2024-04-23 20:35:24.077572
166207,Saul Bauch,1145907,5,64.79000091552734,2024-04-23 20:35:24.077572
166208,Sommer Zulauf,1145908,1,23.31999969482422,2024-04-23 20:35:24.077572
166209,Cleotilde Schuster,1145909,8,74.94999694824219,2024-04-23 20:35:24.077572
166210,Linh Little,1145910,3,69.48999786376953,2024-04-23 20:35:24.077572
166211,Kim Mosciski,1145911,1,42.09000015258789,2024-04-23 20:35:24.077572
166212,Sammy Gerhold,1145912,6,26.719999313354492,2024-04-23 20:35:24.077572
166213,Michelina Kassulke,1145913,4,8.720000267028809,2024-04-23 20:35:24.077572
166214,Starr Kirlin,1145914,1,73.80999755859375,2024-04-23 20:35:24.077572
166215,Mana Hickle,1145915,4,11.390000343322754,2024-04-23 20:35:24.077572
166217,Jeanene Brakus,1145917,6,14.239999771118164,2024-04-23 20:35:24.077572
166218,Andreas Kerluke,1145918,1,12.1899995803833,2024-04-23 20:35:24.077572
166219,Leigh Roberts,1145919,3,6.920000076293945,2024-04-23 20:35:24.077572
166220,Jonas Lindgren,1145920,1,36.58000183105469,2024-04-23 20:35:24.077572
166221,Joane Bergstrom,1145921,4,74.02999877929688,2024-04-23 20:35:24.077572
166222,Pasquale White,1145922,2,97.55000305175781,2024-04-23 20:35:24.077572
166223,Roberto Hartmann,1145923,4,48.599998474121094,2024-04-23 20:35:24.077572
166224,Gabrielle Smith,1145924,3,94.0,2024-04-23 20:35:24.077572
166225,Loida Abshire,1145925,4,43.599998474121094,2024-04-23 20:35:24.077572
166226,Treena Mraz,1145926,6,62.91999816894531,2024-04-23 20:35:24.077572
166227,Clarence Volkman,1145927,1,92.51000213623047,2024-04-23 20:35:24.077572
166228,Jerrie Davis,1145928,4,68.80000305175781,2024-04-23 20:35:24.077572
166229,Brittny Willms,1145929,9,27.139999389648438,2024-04-23 20:35:24.077572
